weights,ic_mean,ic_ir,long_short_return,sharpe_ratio,max_drawdown,win_rate
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -1}",0.04208362419714209,0.24857643446173064,-0.1700322213434134,-0.6995377270675358,-0.22972242048547425,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.042580694910062035,0.25418956059094444,-0.16263992274895184,-0.6736672441880895,-0.29468591545372547,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0}",0.03675121160943924,0.22794113618065617,-0.07065737144662068,-0.31305176937962775,-0.2306432081389449,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.02102663449332121,0.13519574734538115,0.05731564600221837,0.2721025061308905,-0.131414594584946,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 1}",0.0047443153861634006,0.030891873235322706,0.1389558331114947,0.7275295304405257,-0.12024559542144957,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -1}",0.03770362080527885,0.2148487431644523,-0.2557820434323689,-1.0548457972840863,-0.22903846938825392,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -0.5}",0.03717192519816053,0.20851549017019516,-0.25602193389756595,-1.032653665265066,-0.3168309765943852,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0}",0.02950273565484827,0.1576713367503866,-0.26269274872535037,-1.077576409701134,-0.3175126973262533,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.0015663409968257973,-0.009767588787693375,-0.051561325513969386,-0.25931423078453397,-0.1167676748232307,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 1}",-0.014839387463812857,-0.0953157094855959,0.09584507686805614,0.48579540955337314,-0.12970668633052876,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': -1}",0.025169106163100783,0.15390509894031695,-0.1754653707060178,-0.8094207845605386,-0.22186827038775858,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.01722843690092665,0.10871004283862985,-0.14074879691705702,-0.6789773379747073,-0.2833398090297974,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.0018824134499174764,-0.01357920839059415,-0.14447448619892825,-0.7540826551540522,-0.21221730800082517,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.02273921854235023,-0.1689178474213333,0.02030088358535575,0.11605090369974404,-0.17568475897633687,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.02756420818070544,-0.1974198168403579,-0.014652896595925264,-0.08050222907771484,-0.13108178999130618,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': -1}",0.009888305706153252,0.06624193430260682,-0.1924410360758359,-0.9835697664894777,-0.28943231831442184,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.00027429471275050674,-0.001990680187586722,-0.17961006691754117,-0.940755866743736,-0.23477928107196405,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 0}",-0.01355782290921744,-0.11252813129754334,-0.20894199350201495,-1.234233668105585,-0.1968720541421334,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.027145145733586597,-0.22451785002084004,-0.16133365871953634,-1.0195671341371288,-0.24110426423785206,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 1}",-0.032236387137716864,-0.24964428693856905,-0.06592717784310013,-0.39130158672196436,-0.21574395054355078,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': -1}",0.04522546587876265,0.293591862574396,-0.07991822817132395,-0.35038566510587726,-0.25524457965771136,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': -0.5}",0.044802383668157496,0.3038919374669175,0.06367722432818443,0.28921118483840813,-0.1916000291310581,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 0}",0.038305821496547085,0.27690702425228386,0.07369144980161565,0.3553814404225253,-0.20026712369814317,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 0.5}",0.026151803603468457,0.19152341080724547,0.2756041664095726,1.4599935121625702,-0.1495417667859874,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 1}",0.01280500606774923,0.09051485193892557,0.21990991643498187,1.1904514197173581,-0.10863488212430814,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': -1}",0.04277796926578256,0.2606220220249482,-0.12258476432069887,-0.5145121984711847,-0.21724544203112395,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.04446280077283418,0.2770178862538668,-0.08550591558862601,-0.3731539711676217,-0.2205670602874059,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 0}",0.038107439091871295,0.255081606712334,0.013655317874088881,0.06316483277244445,-0.23206238903946705,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.016964422811776576,0.11508388381736548,0.22201258504787122,1.1473632008412031,-0.12915743282003925,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.0011114786396000224,-0.007448959768042019,0.20937903398432473,1.1326319903485098,-0.08725007392233566,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': -1}",0.03768166061330159,0.21853181359305385,-0.29976683001075777,-1.242868619041265,-0.3342719094145693,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': -0.5}",0.03770362080527886,0.21484874316445232,-0.2557820434323689,-1.0548457972840866,-0.3515102325253679,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 0}",0.029502735654848275,0.1576713367503866,-0.2626927487253504,-1.0775764097011342,-0.2700809692830825,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.014839387463812853,-0.09531570948559587,0.09584507686805614,0.485795409553373,-0.09303313962843177,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 1}",-0.024454213449424077,-0.1562153618027217,0.15434480869084513,0.7720505936406711,-0.16033257645221438,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': -1}",0.02088221719356855,0.1327826032785391,-0.2394246661437051,-1.1458099231298073,-0.23151924097336737,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.009888305706153252,0.06624193430260682,-0.19244103607583588,-0.9835697664894775,-0.2464363208971585,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.013557822909217442,-0.11252813129754335,-0.20894199350201498,-1.234233668105585,-0.2718050168459148,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.03223638713771687,-0.2496442869385691,-0.06592717784310007,-0.3913015867219639,-0.16382014756877256,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.03594518026812184,-0.2538105137092393,0.0942806623565395,0.48478664280966893,-0.15862384727948475,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': -1}",0.005167615098100051,0.03631135783794568,-0.18471788133053443,-0.999846672280089,-0.23874748416047908,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.0061561056319210175,-0.047331809358051195,-0.20882706273364007,-1.1895461964986056,-0.2038359784587141,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 0}",-0.020378086484067724,-0.1825545542821312,-0.1657434533341975,-1.0185397433066983,-0.2716380461552399,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.03449102517489497,-0.2928169889409083,-0.10744368909368941,-0.655890078472785,-0.2224477840215015,0.5
"{'ma5_bias': 0, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 1}",-0.03855118530248812,-0.29320612710827276,-0.015840011587178005,-0.08577719594226986,-0.20444116340341278,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': -1}",0.044610754392375176,0.31168104337080055,0.030085198169243342,0.14510002903393934,-0.24084444130306076,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': -0.5}",0.044434289728369984,0.33595725118647957,0.1944020211369618,1.000829445884399,-0.14914423808852967,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 0}",0.0352023002589446,0.2974406339298185,0.15082704196559527,0.8471801702536204,-0.17325101138877338,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 0.5}",0.018068001081787424,0.1421540710465987,0.3293741794995214,1.956011109718802,-0.0982797553384008,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 1}",0.0041842001926684766,0.030478378265327212,0.2556728102846936,1.47682582463476,-0.1517592371224674,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': -1}",0.04250369671816643,0.2794540654504039,-0.15048266463042256,-0.6910106327088625,-0.18582841142142362,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.044610754392375176,0.31168104337080055,0.030085198169243318,0.14510002903393923,-0.1650438533773034,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 0}",0.03520230025894461,0.29744063392981857,0.15082704196559527,0.8471801702536204,-0.14917524745005556,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.004184200192668479,0.030478378265327226,0.2556728102846935,1.4768258246347599,-0.10913963144618581,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.012888646008338054,-0.08794714990080756,0.24734720101429525,1.3594218512831273,-0.080679630385776,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': -1}",0.03903578126980512,0.2488837470415556,-0.21207508667869168,-1.057807227682543,-0.2597060731744353,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': -0.5}",0.039035781269805135,0.24888374704155572,-0.21207508667869168,-1.057807227682543,-0.3251312938009676,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.039035781269805114,-0.24888374704155558,0.2728686428557877,1.3680929109215685,-0.1074696767272462,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': 1}",-0.03903578126980512,-0.2488837470415556,0.2728686428557877,1.3680929109215685,-0.12478959305691441,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': -1}",0.01288864600833805,0.08794714990080753,-0.23352164312051113,-1.2829254145766351,-0.27675431855161153,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': -0.5}",-0.004184200192668476,-0.030478378265327205,-0.24184725239090948,-1.3963304910195609,-0.24498954039111773,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.0352023002589446,-0.2974406339298185,-0.13700148407181129,-0.7693317972239382,-0.20182717391222374,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.044610754392375176,-0.31168104337080055,-0.016259640275459366,-0.07841744957388928,-0.21161462182641189,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.04250369671816642,-0.27945406545040385,0.16430822252420652,0.7546344841217173,-0.1728918568982332,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': -1}",-0.004184200192668476,-0.030478378265327205,-0.24184725239090957,-1.3963304910195613,-0.19343637182971474,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.018068001081787424,-0.1421540710465987,-0.31554862160573743,-1.8727390276159688,-0.25742253812586857,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 0}",-0.0352023002589446,-0.2974406339298185,-0.1370014840718113,-0.7693317972239382,-0.22235970613064746,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.04443428972836999,-0.33595725118647957,-0.18057646324317778,-0.9293987220225528,-0.2515882294257756,0.5
"{'ma5_bias': 0, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 1}",-0.044610754392375176,-0.31168104337080055,-0.01625964027545935,-0.0784174495738892,-0.20989330524083216,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': -1}",0.03855118530248812,0.29320612710827276,0.029665569480962044,0.1606515566811941,-0.11836703829192555,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': -0.5}",0.03449102517489496,0.29281698894090824,0.12126924698747346,0.7404613462910613,-0.09557008794799256,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 0}",0.020378086484067724,0.1825545542821312,0.1795690112279814,1.1038966127502694,-0.10981810970546019,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 0.5}",0.006156105631921021,0.04733180935805122,0.22265262062742422,1.2687884136713874,-0.09436560016526557,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 1}",-0.005167615098100052,-0.03631135783794569,0.19854343922431847,1.0750132701576638,-0.17817317627773366,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': -1}",0.03594518026812184,0.2538105137092393,-0.08045510446275565,-0.4136438683493487,-0.15979590909771074,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.032236387137716864,0.24964428693856905,0.07975273573688403,0.4734279156747918,-0.19144701204045161,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 0}",0.013557822909217442,0.11252813129754337,0.22276755139579893,1.3164462210225245,-0.08271655376017856,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 0.5}",-0.009888305706153252,-0.06624193430260682,0.20626659396961997,1.0545337850203824,-0.13853837817609532,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.02088221719356855,-0.1327826032785391,0.25325022403748915,1.2123499383861998,-0.1104850159289003,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': -1}",0.024454213449424077,0.1562153618027217,-0.14002449831518476,-0.7014031006552568,-0.16229566195015926,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': -0.5}",0.014839387463812853,0.09531570948559587,-0.08369480790911325,-0.4241222110768332,-0.2489865998144836,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 0}",-0.029502735654848275,-0.1576713367503866,0.2699795377160644,1.107351655482699,-0.14261062467326585,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.03770362080527886,-0.21484874316445232,0.2737774049210937,1.1277939405606514,-0.20509522448069653,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 1}",-0.03768166061330159,-0.21853181359305385,0.31521160866992715,1.307155082297733,-0.16425358414216615,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': -1}",0.0011114786396000244,0.007448959768042032,-0.1955534760905406,-1.0574992110461334,-0.25227448177926437,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': -0.5}",-0.01696442281177658,-0.11508388381736549,-0.20818702715408716,-1.075573629251358,-0.18150607857049972,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.03810743909187131,-0.2550816067123341,0.00017024001969516634,0.0007874659062208905,-0.2279682666234032,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.04446280077283418,-0.2770178862538668,0.09933147348241,0.43353156769064277,-0.1668154956636448,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.04277796926578256,-0.2606220220249482,0.13641032221448282,0.5726124373609462,-0.2264038327499933,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': -1}",-0.012805006067749234,-0.0905148519389256,-0.20608435854119764,-1.1152268680960895,-0.1943582557023399,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.02615180360346846,-0.1915234108072455,-0.26177860851578844,-1.3861802817450972,-0.3133225638829487,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 0}",-0.038305821496547085,-0.2769070242522839,-0.05986589190783178,-0.28868226082474824,-0.13127490133281602,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.04480238366815748,-0.30389193746691734,-0.04985166643440042,-0.22640329465925615,-0.15190889230817292,0.5
"{'ma5_bias': 0, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 1}",-0.04522546587876265,-0.293591862574396,0.09374378606510793,0.41103873020643356,-0.148548578118875,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': -1}",0.032236387137716864,0.24964428693856905,0.07975273573688409,0.4734279156747921,-0.14117706750928175,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': -0.5}",0.027145145733586604,0.2245178500208401,0.17515921661332026,1.1073476768513395,-0.08305692943849322,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 0}",0.01355782290921744,0.11252813129754334,0.22276755139579899,1.316446221022525,-0.10960184813847285,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 0.5}",0.00027429471275050956,0.0019906801875867425,0.19343562481132523,1.0134554909109126,-0.13829132493799706,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 1}",-0.009888305706153252,-0.0662419343026068,0.20626659396961994,1.0545337850203822,-0.1223746456683256,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': -1}",0.02756420818070544,0.19741981684035795,0.028478454489709166,0.15646469140379937,-0.20727997860727287,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.022739218542350233,0.1689178474213333,-0.006475325691571672,-0.037015598762283275,-0.12904212682342825,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 0}",0.001882413449917479,0.013579208390594169,0.15830004409271228,0.8264319882728394,-0.15005871701031365,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 0.5}",-0.017228436900926642,-0.10871004283862981,0.1545743548108411,0.745812952553158,-0.08987337210191668,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.025169106163100783,-0.15390509894031693,0.1892909285998018,0.8733839892340989,-0.15227850740530333,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': -1}",0.014839387463812852,0.09531570948559587,-0.08369480790911324,-0.42412221107683307,-0.2246491507995595,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': -0.5}",0.001566340996825794,0.009767588787693354,0.06739143453644529,0.3387088432723862,-0.12390642366357695,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 0}",-0.029502735654848275,-0.1576713367503866,0.2699795377160645,1.107351655482699,-0.16804598330704534,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.037171925198160524,-0.20851549017019513,0.27123629152006157,1.0939354188303554,-0.20297380217243902,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 1}",-0.03770362080527885,-0.2148487431644523,0.2737774049210937,1.1277939405606514,-0.15569197579798583,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': -1}",-0.004744315386163403,-0.030891873235322723,-0.12513027521771078,-0.6550131461530021,-0.15624977510017032,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': -0.5}",-0.02102663449332121,-0.13519574734538115,-0.04349008810843441,-0.2064536532658657,-0.20281796776908814,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.03675121160943924,-0.22794113618065617,0.08448292934040459,0.37433801559164953,-0.11511496398764275,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.042580694910062035,-0.25418956059094444,0.17646548064273576,0.7310504656413404,-0.1399594503315927,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.04208362419714208,-0.24857643446173056,0.18385777923719748,0.7565424410802027,-0.1209557031399301,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': -1}",-0.016964422811776576,-0.11508388381736548,-0.20818702715408716,-1.075573629251358,-0.3257296920087123,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.02879383841202471,-0.19724051680683521,-0.17970251459323813,-0.8843472763095951,-0.2515897063061682,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 0}",-0.03810743909187131,-0.2550816067123342,0.00017024001969504865,0.0007874659062203462,-0.12959262104076927,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.043427207489241504,-0.27817904234075025,0.02802720219022838,0.12342793393365643,-0.18051727144477442,0.5
"{'ma5_bias': 0, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 1}",-0.04446280077283418,-0.27701788625386686,0.09933147348240996,0.4335315676906426,-0.1645384159795294,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -1}",0.04717943017452281,0.31782763486782367,0.08083375263353244,0.3835356509058971,-0.13768766047544853,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -0.5}",0.04650166356111049,0.3293523803505245,0.2851117070846355,1.4379557433201517,-0.13695988182974922,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0}",0.03763434967617507,0.28352633752202233,0.34454588463974073,1.888927263422294,-0.12853578546623506,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0.5}",0.023328112859765326,0.17347367016783863,0.4522931630444486,2.6201443595224876,-0.11754120399936797,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 1}",0.008559867843136558,0.06132623970193712,0.3332031035970416,1.9467031272081563,-0.17736739680961025,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -1}",0.044163141606934624,0.2854361612158116,0.04718961046797239,0.22153496366936148,-0.17039227160562986,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.0461165180360873,0.3096669683807225,0.18185789261085206,0.9001554360792813,-0.11235159803885263,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0}",0.03478473071363791,0.25413919858403716,0.33233002790965344,1.859383894493638,-0.09835023722425101,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.009525108577854087,0.06777364887100835,0.4075353640977147,2.447375097848006,-0.0735219755498426,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.006225213725757696,-0.04328786766151256,0.3425189682639543,2.035287217279004,-0.06703559068209454,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -1}",0.0325433162956538,0.21567657829917294,-0.021073357278118255,-0.10308650040748574,-0.16415932863033061,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -0.5}",0.0290719551832849,0.19847577555485738,0.15626540345671625,0.8474431871923187,-0.0886667329794907,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0}",-0.0020332920218521133,-0.015168304077237686,0.4260656880971247,2.735018720009245,-0.10676572332869004,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.017852415374373203,-0.1290698802569153,0.40159038235586936,2.481616076268897,-0.08507609389210258,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 1}",-0.024609555948475484,-0.17253973480814236,0.35102575853114554,2.041495510041594,-0.13569752395325013,0.5
"{'ma5_bias': 0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': -1}",0.014203402834756634,0.10041560435678068,-0.10214321100203497,-0.5868576534130527,-0.15994676338915828,0.5
