code,name,price,change_pct,volume,enhanced_score,grade,trend,momentum,tech,rsi,momentum_3d,momentum_10d,momentum_20d,position,reasons
688519,南亚新材,139.06,4.56,8429689,74.5,A,100,100,77.5,73.6,17.43,25.77,61.47,1.0,"多头排列,强势上涨(3日+17.4%),量价齐升"
600319,亚星化学,8.58,-2.17,15471400,74.5,A,100,50,77.5,54.0,-1.94,4.25,3.62,0.46,"多头排列,量价齐升,MACD金叉"
001309,德明利,352.06,10.0,26626461,74.5,A,100,100,77.5,77.9,19.95,53.94,46.1,1.0,"多头排列,强势上涨(3日+20.0%),量价齐升"
688150,莱特光电,39.27,-0.15,15897590,74.5,A,100,100,77.5,75.2,3.89,15.98,40.1,1.0,"多头排列,强势上涨(3日+3.9%),量价齐升"
300279,和晶科技,11.22,9.04,53857158,74.5,A,100,100,77.5,74.2,5.25,11.86,18.48,1.0,"多头排列,强势上涨(3日+5.3%),量价齐升"
688106,金宏气体,28.29,6.35,59728316,74.5,A,100,100,77.5,77.6,8.18,16.76,26.18,1.0,"多头排列,强势上涨(3日+8.2%),量价齐升"
300335,迪森股份,7.7,-2.28,57759743,74.5,A,100,100,77.5,75.4,0.92,11.59,23.79,0.92,"多头排列,强势上涨(3日+0.9%),量价齐升"
601577,长沙银行,9.98,1.84,24839112,74.5,A,40,100,92.5,53.5,2.99,2.36,0.1,0.87,"强势上涨(3日+3.0%),量价齐升,MACD金叉"
002300,太阳电缆,10.44,0.1,73012070,74.5,A,100,50,77.5,59.5,-5.69,11.18,11.54,0.45,"多头排列,量价齐升,MACD金叉"
300827,上能电气,38.45,-3.87,35333703,74.5,A,100,50,77.5,60.3,-8.99,4.48,4.31,0.53,"多头排列,量价齐升,MACD金叉"
300829,金丹科技,21.54,5.69,19551739,74.5,A,100,100,77.5,70.5,3.66,11.03,16.94,1.0,"多头排列,强势上涨(3日+3.7%),量价齐升"
002812,恩捷股份,71.66,-1.82,33211699,74.5,A,100,100,85.0,63.2,1.09,16.35,23.34,0.95,"多头排列,强势上涨(3日+1.1%),放量上涨"
002221,东华能源,9.34,-0.95,62600284,74.5,A,100,50,92.5,58.6,-4.11,-6.69,12.8,0.72,"多头排列,量价齐升,MACD金叉"
301216,万凯新材,26.29,4.16,27903198,74.5,A,100,100,77.5,71.7,2.34,28.24,16.12,1.0,"多头排列,强势上涨(3日+2.3%),量价齐升"
600389,江山股份,31.15,-1.27,20607624,74.5,A,100,80,92.5,63.7,-2.35,9.37,25.81,0.93,"多头排列,趋势向上,量价齐升"
601139,深圳燃气,7.49,-2.09,44615660,74.5,A,100,50,92.5,60.2,-4.34,-4.83,9.34,0.72,"多头排列,量价齐升,MACD金叉"
300318,博晖创新,6.28,0.8,5495800,74.5,A,40,50,100.0,41.5,0.8,3.97,-4.99,0.15,"MACD金叉,KDJ金叉,接近支撑位(+21.8%空间)"
300322,硕贝德,28.35,1.18,23170777,74.5,A,100,50,77.5,57.9,0.28,6.22,6.38,0.55,"多头排列,量价齐升,MACD金叉"
002022,科华生物,6.01,0.67,6320500,74.5,A,40,50,100.0,42.1,1.18,4.52,-4.75,0.22,"MACD金叉,KDJ金叉,接近支撑位(+18.0%空间)"
600125,铁龙物流,6.63,-1.19,24803870,74.5,A,100,50,92.5,62.7,-0.9,-1.49,3.27,0.82,"多头排列,MACD金叉,KDJ金叉"
600132,重庆啤酒,58.57,0.24,6042991,74.5,A,100,100,77.5,75.6,3.48,3.33,6.09,1.0,"多头排列,强势上涨(3日+3.5%),MACD金叉"
301361,众智科技,44.99,4.0,8331607,74.5,A,100,80,70.0,63.3,-6.29,17.38,19.91,0.72,"多头排列,趋势向上,量价齐升"
003816,中国广核,4.23,-2.31,220296073,74.5,A,100,50,70.0,72.9,-3.42,5.22,7.91,0.76,"多头排列,MACD金叉,波动适中"
600012,皖通高速,15.39,1.72,6592837,74.5,A,100,100,77.5,73.8,2.94,5.05,7.92,1.0,"多头排列,强势上涨(3日+2.9%),MACD金叉"
000055,方大集团,3.91,0.51,9127500,74.5,A,40,50,100.0,42.3,0.0,0.77,-3.46,0.22,"MACD金叉,KDJ金叉,接近支撑位(+10.2%空间)"
002561,徐家汇,8.55,0.83,3296702,74.5,A,40,50,100.0,41.8,0.59,2.03,-5.63,0.19,"MACD金叉,KDJ金叉,接近支撑位(+12.8%空间)"
002234,民和股份,9.43,0.86,8621949,74.5,A,100,50,92.5,53.9,-0.21,3.51,0.53,0.91,"多头排列,MACD金叉,KDJ金叉"
301182,凯旺科技,61.66,5.8,6717055,74.5,A,100,100,77.5,74.8,2.77,24.79,17.63,1.0,"多头排列,强势上涨(3日+2.8%),量价齐升"
603711,香飘飘,13.2,1.23,2201304,74.5,A,40,50,100.0,41.7,0.99,0.0,-3.72,0.15,"MACD金叉,KDJ金叉,接近支撑位(+14.6%空间)"
000839,国安股份,3.69,1.37,275338865,74.5,A,100,80,77.5,55.8,-5.14,17.14,24.24,0.79,"多头排列,趋势向上,放量上涨"
603014,威高血净,39.62,0.2,807295,74.5,A,40,100,92.5,36.3,0.51,2.7,-1.59,0.3,"强势上涨(3日+0.5%),MACD金叉,KDJ金叉"
300042,朗科科技,45.6,20.0,36115363,74.5,A,100,100,77.5,70.9,18.41,44.3,35.39,1.0,"多头排列,强势上涨(3日+18.4%),量价齐升"
600706,曲江文旅,10.37,1.77,6135000,74.5,A,40,50,100.0,40.3,1.07,2.88,-7.25,0.14,"MACD金叉,KDJ金叉,接近支撑位(+18.4%空间)"
688268,华特气体,78.0,-1.02,12718814,74.5,A,100,100,77.5,70.9,6.4,12.25,21.82,0.96,"多头排列,强势上涨(3日+6.4%),量价齐升"
000812,陕西金叶,4.3,0.94,10182900,74.5,A,40,50,100.0,40.8,1.18,2.14,-4.23,0.13,"MACD金叉,KDJ金叉,接近支撑位(+19.3%空间)"
000545,金浦钛业,4.08,3.55,260151111,74.5,A,100,100,77.5,75.7,3.55,17.58,35.1,1.0,"多头排列,强势上涨(3日+3.6%),量价齐升"
002532,天山铝业,18.37,-1.55,87330015,74.5,A,100,80,85.0,58.1,-5.7,1.05,2.62,0.7,"多头排列,趋势向上,缩量回调"
000950,重药控股,5.73,-0.87,16771792,74.5,A,40,50,100.0,41.0,-0.52,0.35,-4.66,0.1,"MACD金叉,KDJ金叉,接近支撑位(+19.2%空间)"
000926,福星股份,2.28,0.88,22911414,74.5,A,40,100,100.0,51.1,0.88,4.59,-3.39,0.52,"强势上涨(3日+0.9%),MACD金叉,KDJ金叉"
603778,国晟科技,22.54,10.0,97018829,74.5,A,100,100,77.5,77.8,2.45,45.33,35.13,0.68,"多头排列,强势上涨(3日+2.5%),MACD金叉"
600714,金瑞矿业,25.3,1.81,60922222,74.5,A,100,100,77.5,77.3,6.35,16.38,64.82,1.0,"多头排列,强势上涨(3日+6.3%),量价齐升"
300772,运达股份,20.18,-3.77,25508157,74.5,A,100,80,77.5,59.1,-6.14,6.77,7.86,0.62,"多头排列,趋势向上,放量上涨"
600161,天坛生物,16.05,0.06,7208485,74.5,A,40,50,100.0,41.8,-0.37,0.63,-3.14,0.26,"MACD金叉,KDJ金叉,接近支撑位(+8.5%空间)"
300194,福安药业,4.28,0.23,10116800,74.5,A,40,50,92.5,39.3,0.23,0.94,-4.46,0.17,"缩量回调,MACD金叉,KDJ金叉"
603215,比依股份,19.31,-1.18,1319900,74.5,A,40,50,92.5,38.6,0.84,2.28,-5.25,0.11,"缩量回调,MACD金叉,KDJ金叉"
688195,腾景科技,232.02,-2.36,6307266,74.5,A,100,80,92.5,54.9,-2.43,5.32,-4.71,0.82,"多头排列,趋势向上,量价齐升"
002394,联发股份,15.89,-4.28,11186900,74.5,A,100,50,77.5,64.9,-6.8,6.86,13.02,0.47,"多头排列,量价齐升,MACD金叉"
002612,朗姿股份,17.5,-0.34,4096735,74.5,A,40,60,85.0,32.2,0.17,-0.06,-11.48,0.08,"短期反弹,缩量回调,MACD金叉"
688205,德科立,183.8,0.77,10743476,74.5,A,100,80,92.5,53.7,-0.97,3.84,2.92,0.8,"多头排列,趋势向上,MACD金叉"
002857,三晖电气,24.9,-4.93,9268160,74.5,A,100,50,92.5,57.7,-3.04,17.84,6.23,0.8,"多头排列,量价齐升,MACD金叉"
002926,华西证券,8.74,-0.23,12893500,74.5,A,40,50,92.5,44.8,-0.57,-1.24,-3.74,0.12,"缩量回调,MACD金叉,KDJ金叉"
000547,航天发展,31.87,2.71,186508461,74.5,A,100,50,77.5,62.9,1.27,9.82,5.04,0.59,"多头排列,量价齐升,MACD金叉"
601699,潞安环能,14.67,-3.49,39247727,74.5,A,100,50,92.5,53.3,-4.74,-1.74,10.63,0.8,"多头排列,量价齐升,MACD金叉"
600844,金煤科技,4.14,-0.72,229019955,74.5,A,100,100,77.5,75.7,5.08,20.0,30.19,0.98,"多头排列,强势上涨(3日+5.1%),量价齐升"
603083,剑桥科技,118.88,0.99,21470935,74.5,A,100,50,77.5,62.2,-3.03,7.67,13.1,0.48,"多头排列,量价齐升,MACD金叉"
300009,安科生物,9.66,0.94,10358184,74.5,A,40,50,100.0,40.6,0.73,1.9,-3.88,0.22,"MACD金叉,KDJ金叉,接近支撑位(+12.6%空间)"
002501,利源股份,2.03,4.64,149632800,74.2,A,20,100,100.0,44.6,3.57,3.57,-6.02,0.14,"空头排列,强势上涨(3日+3.6%),MACD金叉"
301189,奥尼电子,42.67,1.76,1698400,74.2,A,75,50,82.5,49.2,0.8,2.55,-0.23,0.5,"偏多趋势,放量上涨,KDJ金叉"
600039,四川路桥,10.05,1.01,23176295,74.2,A,75,60,67.5,59.5,1.82,-0.2,1.41,0.49,"偏多趋势,短期反弹,量价齐升"
603010,万盛股份,12.07,-0.66,10577232,74.2,A,75,100,82.5,48.3,1.68,4.77,0.25,0.84,"偏多趋势,强势上涨(3日+1.7%),放量上涨"
600021,上海电力,20.37,-3.92,56175560,74.2,A,75,50,60.0,47.8,-6.77,-2.81,-0.39,0.26,"偏多趋势,量价齐升,接近支撑位(+17.5%空间)"
688389,普门科技,13.38,0.53,1737597,74.0,A,40,50,75.0,38.2,0.6,1.13,-3.53,0.29,"量价齐升,KDJ金叉,接近支撑位(+7.5%空间)"
300948,冠中生态,21.94,1.48,4676298,74.0,A,75,80,100.0,54.4,-1.44,3.88,7.71,0.39,"偏多趋势,趋势向上,放量上涨"
300514,友讯达,14.39,-2.18,6042300,74.0,A,100,50,60.0,43.9,-3.68,3.45,-1.1,0.65,"多头排列,缩量回调,波动适中"
603677,奇精机械,17.1,1.06,1402200,74.0,A,40,50,75.0,34.1,1.0,1.73,-7.07,0.25,"量价齐升,KDJ金叉,接近支撑位(+9.5%空间)"
301633,港迪技术,66.33,0.47,253900,74.0,A,40,50,75.0,39.2,-1.12,2.31,-4.33,0.23,"量价齐升,KDJ金叉,接近支撑位(+9.3%空间)"
688787,海天瑞声,156.9,3.2,4628838,74.0,A,75,100,85.0,64.4,5.06,16.22,5.09,0.67,"偏多趋势,强势上涨(3日+5.1%),放量上涨"
000090,天健集团,3.98,-0.25,18010184,74.0,A,75,80,92.5,49.1,-0.25,3.38,-1.24,0.82,"偏多趋势,趋势向上,MACD金叉"
300390,天华新能,53.67,1.94,36689333,74.0,A,75,100,85.0,59.7,4.5,17.47,16.02,0.73,"偏多趋势,强势上涨(3日+4.5%),放量上涨"
600425,青松建化,4.55,-3.19,52656120,74.0,A,100,50,67.5,48.6,-1.94,-1.09,0.44,0.72,"多头排列,波动适中"
002860,星帅尔,13.32,-0.67,4854400,74.0,A,40,50,75.0,36.1,-0.75,2.3,-8.58,0.17,"量价齐升,KDJ金叉,接近支撑位(+14.6%空间)"
300594,朗进科技,30.45,-3.21,3544719,74.0,A,100,100,75.0,57.5,3.43,2.63,15.6,0.87,"多头排列,强势上涨(3日+3.4%),量价齐升"
603408,建霖家居,12.49,1.54,3643400,74.0,A,40,50,75.0,32.1,1.63,0.24,-8.36,0.1,"量价齐升,KDJ金叉,接近支撑位(+15.8%空间)"
000548,湖南投资,5.79,0.0,7322300,74.0,A,75,50,92.5,49.0,0.0,3.39,-0.69,0.86,"偏多趋势,量价齐升,MACD金叉"
600796,钱江生化,6.9,-2.13,16135410,74.0,A,100,50,67.5,50.0,-2.27,0.73,-2.13,0.71,"多头排列,波动适中"
002103,广博股份,9.01,1.81,5917180,74.0,A,40,50,75.0,30.1,1.12,1.35,-9.72,0.11,"量价齐升,KDJ金叉,接近支撑位(+15.8%空间)"
600690,海尔智家,24.93,-0.6,26420621,74.0,A,40,50,75.0,34.8,-1.23,-0.6,-3.97,0.17,"量价齐升,KDJ金叉,接近支撑位(+10.3%空间)"
002500,山西证券,5.85,0.0,19875232,74.0,A,40,50,75.0,39.7,-0.34,-1.35,-3.94,0.2,"量价齐升,KDJ金叉,接近支撑位(+6.8%空间)"
300534,陇神戎发,9.8,0.62,4303715,74.0,A,40,50,75.0,38.0,0.1,2.3,-8.5,0.28,"量价齐升,KDJ金叉,接近支撑位(+9.3%空间)"
601375,中原证券,4.25,0.0,26573300,74.0,A,40,50,75.0,42.6,-1.16,-1.62,-4.06,0.2,"量价齐升,KDJ金叉,接近支撑位(+5.7%空间)"
001256,炜冈科技,22.81,0.75,1125900,74.0,A,75,50,92.5,51.0,1.15,5.46,1.88,0.92,"偏多趋势,量价齐升,MACD金叉"
300519,新光药业,16.37,0.99,1886000,74.0,A,75,50,92.5,44.8,1.68,5.61,-0.12,0.81,"偏多趋势,量价齐升,MACD金叉"
300264,佳创视讯,10.7,4.8,34851603,74.0,A,100,100,75.0,54.0,5.52,5.63,25.29,0.92,"多头排列,强势上涨(3日+5.5%),量价齐升"
603933,睿能科技,21.98,2.14,2297400,74.0,A,40,50,75.0,37.6,0.78,2.47,-6.39,0.13,"量价齐升,KDJ金叉,接近支撑位(+22.2%空间)"
300307,慈星股份,7.05,0.71,8741700,74.0,A,40,50,75.0,38.0,0.43,1.73,-3.95,0.22,"量价齐升,KDJ金叉,接近支撑位(+10.9%空间)"
601208,东材科技,32.76,-1.3,63969833,74.0,A,100,100,75.0,62.8,2.5,3.41,24.75,0.86,"多头排列,强势上涨(3日+2.5%),量价齐升"
301196,唯科科技,90.39,2.74,4031951,74.0,A,100,100,75.0,54.9,4.27,5.09,13.91,0.85,"多头排列,强势上涨(3日+4.3%),量价齐升"
600217,中再资环,4.05,-0.49,17568860,74.0,A,40,50,75.0,46.2,-1.22,0.5,-1.7,0.08,"量价齐升,KDJ金叉,接近支撑位(+8.4%空间)"
300858,科拓生物,16.95,0.59,2988620,74.0,A,40,50,75.0,34.7,1.74,1.74,-9.79,0.23,"量价齐升,KDJ金叉,接近支撑位(+14.0%空间)"
688276,百克生物,18.9,0.48,1308943,74.0,A,40,50,75.0,35.7,-0.11,1.34,-5.97,0.13,"量价齐升,KDJ金叉,接近支撑位(+13.4%空间)"
300856,科思股份,13.43,-0.15,3326920,74.0,A,40,50,75.0,38.1,-0.67,1.36,-4.55,0.11,"量价齐升,KDJ金叉,接近支撑位(+16.2%空间)"
300030,阳普医疗,8.45,0.6,6713300,74.0,A,75,50,92.5,49.2,0.96,7.23,0.6,0.89,"偏多趋势,量价齐升,MACD金叉"
300883,龙利得,7.09,-0.42,7866600,74.0,A,75,50,92.5,50.4,-0.14,6.94,2.46,0.94,"偏多趋势,量价齐升,MACD金叉"
300087,荃银高科,9.26,2.43,41054553,74.0,A,75,60,77.5,59.7,3.81,-0.75,7.42,0.27,"偏多趋势,短期反弹,量价齐升"
301181,标榜股份,43.0,-2.18,1925887,74.0,A,75,100,100.0,52.2,0.51,3.91,-1.44,0.66,"偏多趋势,强势上涨(3日+0.5%),MACD金叉"
603787,新日股份,13.86,1.91,2840900,74.0,A,75,50,92.5,51.1,2.14,5.32,2.36,0.83,"偏多趋势,量价齐升,MACD金叉"
301170,锡南科技,30.85,0.03,1330083,74.0,A,75,50,92.5,49.7,0.26,6.12,0.88,0.82,"偏多趋势,量价齐升,MACD金叉"
600057,厦门象屿,8.56,-1.95,33829921,74.0,A,75,60,85.0,57.3,4.26,-0.12,3.26,0.75,"偏多趋势,短期反弹,MACD金叉"
688247,宣泰医药,9.85,1.34,1753995,74.0,A,40,50,75.0,38.5,0.31,2.6,-6.64,0.28,"量价齐升,KDJ金叉,接近支撑位(+9.3%空间)"
600787,中储股份,5.91,0.17,22352502,74.0,A,75,80,92.5,58.8,-0.17,0.17,0.85,0.92,"偏多趋势,趋势向上,MACD金叉"
603520,司太立,9.95,0.71,5257194,74.0,A,40,100,75.0,36.5,1.02,3.22,-6.13,0.4,"强势上涨(3日+1.0%),KDJ金叉,波动适中"
002669,康达新材,14.68,-4.36,44693296,73.8,A,40,100,92.5,48.1,5.23,6.76,1.31,0.59,"强势上涨(3日+5.2%),MACD金叉,KDJ金叉"
601101,昊华能源,8.87,-1.88,34385035,73.8,A,100,100,70.0,66.8,0.8,2.66,15.34,0.91,"多头排列,强势上涨(3日+0.8%),MACD金叉"
603919,金徽酒,20.07,3.35,20083003,73.8,A,20,100,82.5,41.6,4.1,0.15,-12.75,0.16,"空头排列,强势上涨(3日+4.1%),放量上涨"
000006,深振业Ａ,9.16,1.44,23946847,73.8,A,40,100,100.0,48.1,0.77,7.01,-2.35,0.37,"强势上涨(3日+0.8%),缩量回调,MACD金叉"
688598,金博股份,26.43,-0.94,4145348,73.8,A,40,80,92.5,37.4,-1.2,0.46,-10.22,0.15,"趋势向上,MACD金叉,KDJ金叉"
600997,开滦股份,6.64,-3.35,23858600,73.8,A,100,50,77.5,59.2,-2.92,-1.92,5.56,0.8,"多头排列,缩量回调,MACD金叉"
603323,苏农银行,5.09,0.39,29197770,73.8,A,40,100,92.5,54.8,0.39,1.39,-1.36,0.68,"强势上涨(3日+0.4%),放量上涨,MACD金叉"
300415,伊之密,27.05,-0.29,12149200,73.8,A,100,50,85.0,56.8,-0.11,-1.28,4.52,0.74,"多头排列,MACD金叉"
603936,博敏电子,15.41,-0.13,64115811,73.8,A,100,80,62.5,77.3,-1.22,17.99,26.83,0.96,"多头排列,趋势向上,量价齐升"
300497,富祥药业,15.83,1.41,20208305,73.8,A,40,80,100.0,46.8,-0.5,4.01,0.25,0.54,"趋势向上,缩量回调,MACD金叉"
300453,三鑫医疗,9.95,-2.26,18218718,73.8,A,100,100,70.0,61.9,3.22,5.07,4.74,0.85,"多头排列,强势上涨(3日+3.2%),MACD金叉"
600982,宁波能源,5.1,-1.35,39580500,73.8,A,100,50,77.5,64.3,-5.03,4.29,8.28,0.74,"多头排列,缩量回调,MACD金叉"
300426,华智数媒,8.56,0.0,7092100,73.8,A,40,80,100.0,45.6,-3.17,7.94,-12.02,0.31,"趋势向上,量价齐升,MACD金叉"
600970,中材国际,10.88,-4.14,23139680,73.8,A,100,50,85.0,49.5,-4.56,-0.09,0.46,0.75,"多头排列,MACD金叉"
300510,金冠股份,4.91,0.82,30581132,73.8,A,100,50,77.5,60.7,-1.6,9.11,7.21,0.8,"多头排列,缩量回调,MACD金叉"
300473,德尔股份,37.02,2.27,5760600,73.8,A,100,80,85.0,50.9,-0.05,11.51,8.82,1.0,"多头排列,趋势向上,MACD金叉"
603221,爱丽家居,12.35,-0.96,1962900,73.8,A,40,50,92.5,39.6,-1.52,3.61,-5.8,0.19,"量价齐升,MACD金叉,KDJ金叉"
300598,诚迈科技,41.2,2.36,3663857,73.8,A,40,50,92.5,36.2,0.78,0.91,-8.14,0.08,"量价齐升,MACD金叉,KDJ金叉"
600067,冠城新材,4.13,-1.67,29030200,73.8,A,40,50,92.5,44.0,0.0,2.23,-3.73,0.19,"量价齐升,MACD金叉,KDJ金叉"
600066,宇通客车,31.35,2.28,27296260,73.8,A,40,100,92.5,45.8,0.29,5.88,-1.45,0.39,"强势上涨(3日+0.3%),放量上涨,MACD金叉"
600863,华能蒙电,5.18,-3.54,92606012,73.8,A,100,50,85.0,65.8,-5.65,0.78,6.8,0.7,"多头排列,MACD金叉"
600315,上海家化,21.66,3.74,13156160,73.8,A,40,100,92.5,58.0,6.33,3.64,-1.41,0.48,"强势上涨(3日+6.3%),MACD金叉,KDJ金叉"
002862,实丰文化,17.29,2.37,3269660,73.8,A,40,50,92.5,39.6,0.17,3.04,-9.33,0.17,"量价齐升,MACD金叉,KDJ金叉"
002692,远程股份,6.09,-2.25,96660895,73.8,A,100,100,70.0,63.5,3.75,12.36,8.17,0.88,"多头排列,强势上涨(3日+3.7%),MACD金叉"
600258,首旅酒店,16.7,-1.59,13684512,73.8,A,40,60,100.0,55.3,0.24,-2.11,-3.75,0.56,"短期反弹,量价齐升,MACD金叉"
600163,中闽能源,6.52,-3.41,51963663,73.8,A,100,50,77.5,60.0,-6.59,4.65,8.49,0.71,"多头排列,缩量回调,MACD金叉"
002847,盐津铺子,61.9,-0.45,1107080,73.8,A,40,50,92.5,35.7,-0.67,-0.96,-9.62,0.14,"量价齐升,MACD金叉,KDJ金叉"
603205,健尔康,27.29,0.7,432033,73.8,A,40,100,100.0,40.5,0.7,1.45,-4.28,0.23,"强势上涨(3日+0.7%),MACD金叉,KDJ金叉"
002125,湘潭电化,15.13,0.2,26923092,73.8,A,100,80,77.5,67.1,-0.66,3.84,9.48,0.92,"多头排列,趋势向上,缩量回调"
600748,上实发展,5.07,0.8,11787722,73.8,A,40,100,100.0,42.3,0.6,2.63,-8.65,0.11,"强势上涨(3日+0.6%),MACD金叉,KDJ金叉"
000553,安道麦A,6.64,-1.04,42674637,73.8,A,100,80,85.0,60.4,-2.35,11.22,8.14,0.88,"多头排列,趋势向上,MACD金叉"
000792,盐湖股份,37.33,-5.73,138503858,73.8,A,100,50,85.0,56.2,-2.43,4.16,13.29,0.85,"多头排列,量价齐升,MACD金叉"
000809,和展能源,3.78,0.0,31375302,73.8,A,100,80,85.0,68.4,-0.79,13.86,7.69,0.95,"多头排列,趋势向上,MACD金叉"
002252,上海莱士,6.21,-0.32,24500840,73.8,A,40,50,92.5,44.4,-0.8,-1.43,-1.66,0.12,"量价齐升,MACD金叉,KDJ金叉"
301299,卓创资讯,68.45,2.41,2663784,73.8,A,100,80,70.0,66.4,-0.84,10.85,12.01,0.97,"多头排列,趋势向上,放量上涨"
300032,金龙机电,5.93,0.85,35364700,73.8,A,100,50,85.0,58.3,1.37,16.27,7.82,0.92,"多头排列,量价齐升,MACD金叉"
605298,必得科技,48.13,-1.7,2059400,73.8,A,100,50,85.0,59.8,-8.38,8.06,15.59,0.68,"多头排列,MACD金叉"
600539,狮头股份,12.35,2.15,9181803,73.8,A,100,50,85.0,60.8,1.31,15.21,11.66,0.91,"多头排列,量价齐升,MACD金叉"
000155,川能动力,14.46,-4.62,74031713,73.8,A,100,50,77.5,62.8,-6.59,4.25,15.5,0.75,"多头排列,缩量回调,MACD金叉"
688671,碧兴物联,23.58,0.68,914469,73.8,A,40,50,92.5,39.0,0.21,4.24,-4.96,0.26,"量价齐升,MACD金叉,KDJ金叉"
002979,雷赛智能,37.93,-1.56,3206425,73.8,A,40,50,92.5,37.4,0.16,4.15,-5.1,0.19,"量价齐升,MACD金叉,KDJ金叉"
002556,辉隆股份,6.97,0.29,31140548,73.8,A,100,100,70.0,68.6,0.87,5.45,8.06,0.99,"多头排列,强势上涨(3日+0.9%),MACD金叉"
603657,春光科技,28.14,-0.25,1354199,73.8,A,40,50,92.5,38.0,1.3,2.81,-2.56,0.19,"量价齐升,MACD金叉,KDJ金叉"
002947,恒铭达,48.43,0.56,7691592,73.8,A,40,100,92.5,47.1,1.68,2.93,6.63,0.41,"强势上涨(3日+1.7%),MACD金叉,KDJ金叉"
688305,科德数控,62.86,0.38,2329468,73.8,A,100,50,77.5,59.4,-0.27,3.17,5.29,0.63,"多头排列,缩量回调,MACD金叉"
000544,中原环保,8.99,-1.96,7718200,73.8,A,100,50,85.0,59.5,-3.12,-2.28,4.17,0.73,"多头排列,MACD金叉"
688303,大全能源,23.16,-2.69,11404401,73.8,A,40,50,92.5,43.9,-3.7,-2.28,-5.78,0.04,"量价齐升,MACD金叉,KDJ金叉"
000858,五 粮 液,104.54,1.54,20304875,73.8,A,40,100,92.5,46.8,2.22,1.94,-2.63,0.38,"强势上涨(3日+2.2%),放量上涨,MACD金叉"
603017,中衡设计,13.41,2.13,17007400,73.8,A,100,50,85.0,55.5,0.75,9.38,5.01,0.74,"多头排列,MACD金叉,KDJ金叉"
605162,新中港,9.67,-0.31,5398300,73.5,A,75,50,67.5,64.0,-2.32,-1.12,3.2,0.71,"偏多趋势,量价齐升,波动适中"
300230,永利股份,5.26,-0.57,13682600,73.5,A,75,50,82.5,48.1,-0.94,1.54,1.15,0.75,"偏多趋势,缩量回调,KDJ金叉"
003008,开普检测,24.06,0.04,1889340,73.5,A,75,50,67.5,44.4,-0.33,3.48,-1.27,0.79,"偏多趋势,量价齐升,波动适中"
601002,晋亿实业,5.55,0.91,11226700,73.5,A,75,50,82.5,46.6,0.36,5.71,-2.63,0.75,"偏多趋势,缩量回调,KDJ金叉"
002337,赛象科技,6.73,-0.44,9512500,73.5,A,75,50,67.5,46.2,-1.46,3.7,-1.32,0.68,"偏多趋势,量价齐升,波动适中"
600495,晋西车轴,4.74,-0.63,10809900,73.5,A,75,50,60.0,44.0,-1.46,-0.84,-2.27,0.27,"偏多趋势,接近支撑位(+6.3%空间),波动适中"
601187,厦门银行,7.67,3.65,26923142,73.5,A,20,100,85.0,62.0,4.35,1.59,-2.79,0.73,"空头排列,强势上涨(3日+4.4%),量价齐升"
301166,优宁维,32.87,-0.21,856995,73.5,A,75,50,82.5,43.6,0.67,4.02,-2.32,0.77,"偏多趋势,缩量回调,KDJ金叉"
002613,北玻股份,4.07,-0.49,13235000,73.5,A,75,50,82.5,43.5,-0.97,2.78,-2.4,0.76,"偏多趋势,缩量回调,KDJ金叉"
000066,中国长城,16.45,0.24,97144990,73.2,A,75,50,85.0,50.3,-3.86,7.59,0.92,0.48,"偏多趋势,缩量回调,MACD金叉"
002724,海洋王,8.21,10.05,30845166,73.2,A,100,100,67.5,60.3,8.45,8.31,8.17,1.0,"多头排列,强势上涨(3日+8.5%),KDJ金叉"
002996,顺博合金,7.98,-0.37,19512425,73.2,A,100,50,67.5,50.3,-2.56,2.18,0.13,0.52,多头排列
688737,中自科技,29.23,1.99,2438201,73.2,A,75,80,85.0,57.7,-1.05,9.07,3.98,0.96,"偏多趋势,趋势向上,量价齐升"
300013,新宁物流,4.17,0.72,12706400,73.2,A,100,50,82.5,50.6,1.21,0.97,1.21,0.74,"多头排列,KDJ金叉"
001333,光华股份,26.03,-4.3,3767355,73.2,A,100,50,67.5,52.1,-2.14,0.08,1.4,0.75,"多头排列,放量上涨"
603332,苏州龙杰,14.13,3.59,12047562,73.2,A,75,100,92.5,50.9,1.58,8.78,0.64,0.81,"偏多趋势,强势上涨(3日+1.6%),MACD金叉"
301591,肯特股份,48.25,3.59,4349600,73.2,A,40,100,82.5,48.3,6.72,7.17,0.5,0.64,"强势上涨(3日+6.7%),量价齐升,KDJ金叉"
600072,中船科技,13.41,-0.74,58765098,73.2,A,100,100,67.5,50.4,2.29,4.36,1.59,0.95,"多头排列,强势上涨(3日+2.3%),KDJ金叉"
603301,振德医疗,92.25,-0.14,2564620,73.2,A,100,80,60.0,59.2,-0.6,3.57,14.33,0.87,"多头排列,趋势向上,量价齐升"
300422,博世科,5.16,-1.15,6784100,73.2,A,100,50,82.5,49.4,-0.19,1.57,0.58,0.85,"多头排列,量价齐升,KDJ金叉"
600395,盘江股份,6.08,-0.82,38898078,73.2,A,100,80,60.0,61.3,-2.25,0.33,8.19,0.91,"多头排列,趋势向上,量价齐升"
600478,科力远,7.71,-1.41,48803889,73.2,A,100,50,82.5,61.3,-1.66,0.13,9.36,0.66,"多头排列,KDJ金叉"
